UA4000196299,,196299,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/28/2016,"1 000,00 (UAH)",11/21/2017,TRUE,??????,FALSE,7/23/2031,
UA4000196307,,196307,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/28/2016,"1 000,00 (UAH)",11/21/2017,TRUE,??????,FALSE,9/24/2031,
UA4000196455,,196455,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/28/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,03/12/2031,
UA4000196331,,196331,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,9/13/2028,
UA4000196349,,196349,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,10/11/2028,
UA4000196356,,196356,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,11/22/2028,
UA4000196364,,196364,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,5/16/2029,
UA4000196372,,196372,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,9/19/2029,
UA4000196380,,196380,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,11/28/2029,
UA4000196398,,196398,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,04/10/2030,
UA4000196406,,196406,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,06/12/2030,
UA4000196414,,196414,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,8/28/2030,
UA4000196430,,196430,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,9/18/2030,
UA4000196448,,196448,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,12/11/2030,
UA4000196463,,196463,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,4/23/2031,
UA4000196471,,196471,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,06/04/2031,
UA4000196513,,196513,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,8/27/2031,
UA4000196489,,196489,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,09/10/2031,
UA4000196497,,196497,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"3,999,999",12/29/2016,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,10/15/2031,
UA4000196745,,196745,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"3,022,001",02/10/2017,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,12/23/2026,
UA4000196752,,196752,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"3,464,920",2/14/2017,"1 000,00 (UAH)",11/22/2017,TRUE,??????,FALSE,1/27/2027,
UA4000199491,,199491,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"370,838",11/21/2017,"1 000,00 (USD)",11/22/2017,TRUE,??????,FALSE,02/12/2020,
UA4000196927,,196927,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"3,464,920",2/23/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,1/22/2031,
UA4000196935,,196935,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,900,000",2/23/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,1/28/2032,
UA4000197032,,197032,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,700,001",3/13/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,7/17/2030,
UA4000197065,,197065,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"5,400,960",3/15/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,2/20/2032,
UA4000197529,,197529,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"2,500,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2025,
UA4000197537,,197537,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"2,500,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2025,
UA4000197545,,197545,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"5,500,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2027,
UA4000197552,,197552,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"5,500,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2027,
UA4000197560,,197560,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2029,
UA4000197578,,197578,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,000,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2029,
UA4000197586,,197586,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"1,000,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2031,
UA4000197594,,197594,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"1,000,000",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2031,
UA4000197602,,197602,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2032,
UA4000197610,,197610,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2032,
UA4000197628,,197628,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2033,
UA4000197636,,197636,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2033,
UA4000197644,,197644,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2034,
UA4000197651,,197651,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2034,
UA4000197669,,197669,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,05/10/2035,
UA4000197677,,197677,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/23/2017,TRUE,??????,FALSE,11/10/2035,
UA4000198139,,198139,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,499,995",07/11/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,03/10/2032,
UA4000198121,,198121,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,500,000",07/11/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,06/02/2032,
UA4000198113,,198113,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,500,000",07/11/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,8/25/2032,
UA4000198105,,198105,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,500,000",07/11/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,10/13/2032,
UA4000198097,,198097,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ?????????? ??????????????? ??????,"4,500,000",07/11/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,12/08/2032,
UA4000197685,,197685,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2036,
UA4000197693,,197693,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2036,
UA4000197701,,197701,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2037,
UA4000197719,,197719,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2037,
UA4000197727,,197727,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2037,
UA4000197735,,197735,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2038,
UA4000197743,,197743,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2039,
UA4000197750,,197750,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2039,
UA4000197768,,197768,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2040,
UA4000197776,,197776,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2040,
UA4000197784,,197784,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2041,
UA4000197792,,197792,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2041,
UA4000197800,,197800,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2042,
UA4000197818,,197818,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2042,
UA4000197826,,197826,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2043,
UA4000197834,,197834,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2043,
UA4000197842,,197842,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2044,
UA4000197859,,197859,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2044,
UA4000197867,,197867,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2045,
UA4000197875,,197875,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2045,
UA4000197883,,197883,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2046,
UA4000197891,,197891,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2046,
UA4000197909,,197909,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,05/10/2047,
UA4000197917,,197917,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ????????????? ? ???????????? ???????? ??????????????? ??????,"6,048,872",10/06/2017,"1 000,00 (UAH)",11/24/2017,TRUE,??????,FALSE,11/10/2047,
UA4000199541,,199541,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"135,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,04/03/2019,
UA4000199558,,199558,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"73,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,04/10/2019,
UA4000199566,,199566,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"73,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,4/17/2019,
UA4000199574,,199574,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"73,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,4/24/2019,
UA4000199582,,199582,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"73,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,05/01/2019,
UA4000199590,,199590,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"73,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,5/22/2019,
UA4000199608,,199608,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ? ??????????? ?????????? ??????????????? ??????,"99,000",11/28/2017,"1 000,00 (USD)",11/29/2017,TRUE,??????,FALSE,5/29/2019,
UA4000199665,,199665,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"242,667",12/05/2017,"1 000,00 (EUR)",12/06/2017,TRUE,??????,FALSE,06/05/2019,
UA4000199913,,199913,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"36,935",01/10/2018,"1 000,00 (UAH)",01/11/2018,TRUE,??????,FALSE,01/08/2020,
UA4000200174,,200174,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"922,489",1/23/2018,"1 000,00 (UAH)",1/24/2018,TRUE,??????,FALSE,1/20/2021,
UA4000200257,,200257,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"354,041",1/30/2018,"1 000,00 (USD)",1/31/2018,TRUE,??????,FALSE,1/30/2019,
UA4000200711,,200711,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"278,154",3/20/2018,"1 000,00 (EUR)",3/21/2018,TRUE,??????,FALSE,11/27/2019,
UA4000200885,,200885,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"646,414",4/24/2018,"1 000,00 (UAH)",4/25/2018,TRUE,??????,FALSE,4/19/2023,
UA4000200968,,200968,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"1,550,651",05/08/2018,"1 000,00 (UAH)",05/10/2018,TRUE,??????,FALSE,02/06/2019,
UA4000201255,,201255,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"39,893",5/29/2018,"1 000,00 (UAH)",5/30/2018,TRUE,??????,FALSE,5/24/2023,
UA4000201370,,201370,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"2,921,987",06/12/2018,"1 000,00 (UAH)",6/13/2018,TRUE,??????,FALSE,04/03/2019,
UA4000201388,,201388,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"138,405",06/12/2018,"1 000,00 (UAH)",6/13/2018,TRUE,??????,FALSE,06/12/2019,
UA4000201396,,201396,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"312,854",06/12/2018,"1 000,00 (USD)",6/13/2018,TRUE,??????,FALSE,1/15/2020,
UA4000201446,,201446,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"457,536",6/19/2018,"1 000,00 (USD)",6/20/2018,TRUE,??????,FALSE,2/27/2019,
UA4000201453,,201453,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"319,906",6/19/2018,"1 000,00 (USD)",6/20/2018,TRUE,??????,FALSE,6/19/2019,
UA4000201735,,201735,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"2,749,696",07/10/2018,"1 000,00 (UAH)",07/11/2018,TRUE,??????,FALSE,1/30/2019,
UA4000201727,,201727,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"102,135",07/10/2018,"1 000,00 (UAH)",07/11/2018,TRUE,??????,FALSE,02/09/2020,
UA4000201743,,201743,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"73,250",07/10/2018,"1 000,00 (USD)",07/11/2018,TRUE,??????,FALSE,7/22/2020,
UA4000201768,,201768,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"141,392",7/17/2018,"1 000,00 (UAH)",7/18/2018,TRUE,??????,FALSE,07/03/2019,
UA4000202287,,202287,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"4,133,013",09/04/2018,"1 000,00 (UAH)",09/05/2018,TRUE,??????,FALSE,3/27/2019,
UA4000202295,,202295,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"119,061",09/04/2018,"1 000,00 (UAH)",09/05/2018,TRUE,??????,FALSE,09/04/2019,
UA4000202469,,202469,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"3,000",10/02/2018,"1 000,00 (UAH)",10/03/2018,TRUE,??????,FALSE,9/30/2020,
UA4000202535,,202535,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"158,038",10/09/2018,"1 000,00 (USD)",10/10/2018,TRUE,??????,FALSE,1/30/2020,
UA4000202568,,202568,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ???????????????? ?????????? ??????????????? ??????,"34,571",10/16/2018,"1 000,00 (USD)",10/17/2018,TRUE,??????,FALSE,10/15/2020,
UA4000202576,,202576,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"254,234",10/18/2018,"1 000,00 (USD)",10/22/2018,TRUE,??????,FALSE,7/18/2019,
UA4000202667,,202667,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"99,937",11/06/2018,"1 000,00 (UAH)",11/07/2018,TRUE,??????,FALSE,11/06/2019,
UA4000202972,,202972,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"43,591",12/11/2018,"1 000,00 (EUR)",12/12/2018,TRUE,??????,FALSE,04/11/2019,
UA4000203012,,203012,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"253,100",12/18/2018,"1 000,00 (USD)",12/19/2018,TRUE,??????,FALSE,1/16/2019,
UA4000203004,,203004,13480,???????????? ???????? ???????,????????? ?????????? ????????? ????? ??????? ??????????????? ????????? ??????????????? ??????,"3,678,866",12/18/2018,"1 000,00 (UAH)",12/19/2018,TRUE,??????,FALSE,3/20/2019,
UA4000136329,,PIBN,39002,"??? ""??????????????""",????? ?????? ??????????????? ??????,"5,091,887,051",06/08/2017,"10,00 (UAH)",7/21/2015,FALSE,???????????????,FALSE,?/?,
UA1002231009,,USCB,39019,"?? ""??????????""",????? ?????? ??????????????? ??????,"165,459,896,874",6/30/2016,"0,10 (UAH)",01/12/2015,FALSE,???????????????,FALSE,?/?,
UA4000083224,,VIEN,130694,"??? ""????????????????""",????? ?????? ??????????????? ??????,"3,097,366",07/08/2010,"10,00 (UAH)",04/06/2015,FALSE,???????????????,FALSE,?/?,
UA4000085484,,DOON,131268,"?? ""???? ???????? ?????????????""",????? ?????? ??????????????? ??????,"65,517,175",08/02/2010,"1,25 (UAH)",1/13/2015,FALSE,???????????????,FALSE,?/?,
UA4000124911,,POON,131819,"??? ""????????????????""",????? ?????? ??????????????? ??????,"220,960,000",07/06/2011,"0,25 (UAH)",1/27/2015,FALSE,???????????????,FALSE,?/?,
UA4000117501,,UNAF,135390,"??? ""????????""",????? ?????? ??????????????? ??????,"54,228,510",04/12/2011,"0,25 (UAH)",12/15/2014,FALSE,???????????????,FALSE,?/?,
UA4000078562,,BRTP,152448,"???? ""??????????????? ????? ???""",????? ?????? ??????????????? ??????,"71,643,944",7/13/2010,"0,25 (UAH)",8/18/2017,FALSE,???????????????,FALSE,?/?,
UA4000169197,,DMASHZ,153362,"??? ""???""",????? ?????? ??????????????? ??????,"478,484",9/16/1998,"0,25 (UAH)",12/30/2015,FALSE,???????????????,FALSE,?/?,
UA4000076459,,HMBZ,165712,"??? ""?????? ???????""",????? ?????? ??????????????? ??????,"335,332,950",5/21/2010,"0,01 (UAH)",5/25/2015,FALSE,???????????????,FALSE,?/?,
UA4000066591,,ZHMZ,182863,"?? ""???????????? ??????????""",????? ?????? ??????????????? ??????,"27,865,000",05/05/2010,"0,05 (UAH)",5/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000166011,,NFER,186520,?? ???,????? ?????? ??????????????? ??????,"1,551,537,980",5/17/2011,"0,27 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
UA4000138176,,ZFER,186542,"?? ""???""",????? ?????? ??????????????? ??????,"2,279,550,000",5/23/2011,"0,10 (UAH)",06/08/2015,FALSE,???????????????,FALSE,?/?,
UA4000142475,,MGZC,190911,"?? ""???????????? ???""",????? ?????? ??????????????? ??????,"1,466,502,000",5/20/2011,"0,25 (UAH)",7/22/2015,FALSE,???????????????,FALSE,?/?,
